Username,ProfileLink,DisplayName,Title,CarID,CarHueAngle,Speed,Races,Points,Accuracy,Team
internetgoneviral,https://www.nitrotype.com/racer/internetgoneviral,InternetTyper YT,Nitro Rich,77,60,108.46198538139565,17689,2634858.802433095,96.57893483096476,P1RE
nincalebgamez,https://www.nitrotype.com/racer/nincalebgamez,⚡Nincaleb⚡,PAC Contender,77,200,89.80519070503986,15899,2244815.7720223293,97.43942926707103,P1RE
adventx11,https://www.nitrotype.com/racer/adventx11,GIVENTGOLDIGIVE20MIL,Nitro Rich,241,320,122.83243074461132,11595,1846941.8938595494,98.68140381225773,ZTAGZ
apicomplexa,https://www.nitrotype.com/racer/apicomplexa,Apicomplexa,Unda da Sea,331,120,159.90547370475167,9888,1715186.1779813583,96.39274642204951,SPRME
barfbr01,https://www.nitrotype.com/racer/barfbr01,Lucky Doves,Lord of the Practice,77,160,87.162278308919,12837,1710290.236466365,92.79164643303703,NCT
fritter17,https://www.nitrotype.com/racer/fritter17,Swifty_YT,Turkey Roaster,107,20,101.85236393238277,11851,1659733.018428175,92.79373379884511,TVX
jesustake_the_wheel,https://www.nitrotype.com/racer/jesustake_the_wheel,DylanJ 390k,Operation: Typing,166,20,95.04213536204887,11755,1641242.9450829576,94.64467666740407,P1RE
lenatheplugz,https://www.nitrotype.com/racer/lenatheplugz,Go Gators,Raw Racing Recruit,110,160,103.5817542004659,11426,1630665.6225226135,94.02103449925833,SPRME
weslanea,https://www.nitrotype.com/racer/weslanea,truly broken 85k,Keyboard Smasher,105,260,94.10249314170362,11512,1613392.7566167915,95.30608095977358,SPRME
night_mare45677,https://www.nitrotype.com/racer/night_mare45677,Kobe Nightmare_,League Champion,371,60,170.3536721025447,8408,1553259.1359989508,99.76186380911908,4CU
billy33,https://www.nitrotype.com/racer/billy33,,On Thin Ice,105,0,57.506664169653035,12195,1550191.3565798027,98.7290661537361,N8TE
aksi13,https://www.nitrotype.com/racer/aksi13,Lavalogy,League Champion,371,220,54.37222170927163,12533,1544600.0098481188,96.8994486815718,LLJ4R
77uu,https://www.nitrotype.com/racer/77uu,SlimJimPingu,Lord of the Practice,155,0,116.556394236518,10350,1497812.837480725,91.43155457702522,SSH
fzelmore4,https://www.nitrotype.com/racer/fzelmore4,8huh --,Not a Bot,338,200,72.93108326825349,10170,1349630.2325382447,97.24579743252303,P1RE
