Username,ProfileLink,DisplayName,Title,CarID,CarHueAngle,Speed,Races,Points,Accuracy,Team
xxcometopapa365,https://www.nitrotype.com/racer/xxcometopapa365,Back 2 the old days,"Peace, Love, Nitros",77,280,124.02087657672043,18631,2791254.3741702484,92.47412994842887,LXW
2021,https://www.nitrotype.com/racer/2021,Nocturnal,"Peace, Love, Nitros",260,200,107.91979299825233,18334,2609941.666338736,92.46257058429029,ERC
internetgoneviral,https://www.nitrotype.com/racer/internetgoneviral,InternetTyper YT,Nitro Rich,379,100,108.27711861686763,14754,2196481.9819782237,96.5843075388956,P1RE
mendyspira1,https://www.nitrotype.com/racer/mendyspira1,yo we up,Winter Besties,77,0,78.89193546044702,15346,1979297.379648849,92.49321921512622,SPRME
adventx11,https://www.nitrotype.com/racer/adventx11,GIVENTGOLDIGIVE20MIL,Nitro Rich,241,320,122.83243074461132,11595,1846941.8938595494,98.68140381225773,ZTAGZ
nincalebgamez,https://www.nitrotype.com/racer/nincalebgamez,⚡Nincaleb⚡,PAC Contender,77,200,88.86600297197553,11538,1626985.991444646,97.63079876815478,P1RE
barfbr01,https://www.nitrotype.com/racer/barfbr01,Lucky Doves,Lord of the Practice,77,160,87.05574049542531,10907,1449175.2180999222,92.57193569049086,NCT
greenbaline,https://www.nitrotype.com/racer/greenbaline,1mil I Join YourTeam,League Champion,378,0,133.2105546385692,8579,1423165.6685497924,99.57035073833109,CZBZ
apicomplexa,https://www.nitrotype.com/racer/apicomplexa,Apicomplexa,Unda da Sea,331,120,159.190843636155,8059,1395103.2610908041,96.38954639942106,SPRME
jesustake_the_wheel,https://www.nitrotype.com/racer/jesustake_the_wheel,DylanJ 390k,Operation: Typing,166,20,95.07965124870697,9850,1375474.9435499792,94.64707285493701,P1RE
weslanea,https://www.nitrotype.com/racer/weslanea,Fyeeee,Keyboard Smasher,105,260,93.60162405633444,9373,1311561.7186025926,95.31947841542306,SPRME
nbvzdxchhc,https://www.nitrotype.com/racer/nbvzdxchhc,starz,Continue?,362,180,113.58899297423888,8917,1300773.6726651262,93.03624140008169,SNTL
night_mare45677,https://www.nitrotype.com/racer/night_mare45677,50k Nightmare_,League Champion,58,40,170.2758494722451,7007,1293787.1087570202,99.73217966976107,KEYNT
aksi13,https://www.nitrotype.com/racer/aksi13,Lavalogy,Nitro Rich,58,0,54.36976895239863,10319,1271764.2973313904,96.9021730782687,LLJ4R
billy33,https://www.nitrotype.com/racer/billy33,,On Thin Ice,35,0,56.922824429253794,9972,1264546.1421876764,98.7142202007047,N8TE
cr4zy_croc_kid,https://www.nitrotype.com/racer/cr4zy_croc_kid,1mil I Join YourTeam,Tilted Typist,185,0,128.96362547249706,7585,1247575.366651,99.99846240483727,CZBZ
77uu,https://www.nitrotype.com/racer/77uu,SlimJimPingu,Lord of the Practice,155,0,116.58930563208041,8630,1247350.656998457,91.3085654743792,SSH
gimmickfps,https://www.nitrotype.com/racer/gimmickfps,Governor,2icy4u,198,0,94.3615934260634,8608,1237977.1740613582,97.71454843422097,FASZ
fzelmore4,https://www.nitrotype.com/racer/fzelmore4,losingmymind,Not a Bot,218,320,72.75999226654638,8913,1181112.4706225353,97.16652577711864,P1RE
fritter17,https://www.nitrotype.com/racer/fritter17,Swifty_YT,I Have Fans!,107,0,102.565604519774,7499,1051615.5849691713,92.69666288276727,TVX
gyguimbuiltdifferent,https://www.nitrotype.com/racer/gyguimbuiltdifferent,U Can Do It Lil Man,Nitro Rich,153,0,94.93405061422644,7278,1040184.2130465112,96.91774195331763,NTPD1
quwenley,https://www.nitrotype.com/racer/quwenley,YT quwenley,2icy4u,58,0,78.45944798301485,7636,1038878.391219932,97.71625880235409,N8TE
34vela,https://www.nitrotype.com/racer/34vela,Fyeeee,Crazy About Typing,77,0,118.6405511183523,6799,1032168.5453477893,95.28719222793627,SPRME
070716f8e5153f91fa44db65db76c844,https://www.nitrotype.com/racer/070716f8e5153f91fa44db65db76c844,Abadger,Nitro Rich,312,0,169.16856410324536,5719,1008886.7302649625,95.5713226948333,SPRME
d22665ef573af1a89eba6d2776707848,https://www.nitrotype.com/racer/d22665ef573af1a89eba6d2776707848,Not Megan,"Peace, Love, Nitros",33,320,52.97884559897778,8438,1002759.2537791281,93.9513330656932,NTPD1
monster_77,https://www.nitrotype.com/racer/monster_77,3NightsAtTheMotel,"Peace, Love, Nitros",290,160,96.99947888954104,6850,940790.3779002923,92.48612928268575,TVX
kingfortnit3,https://www.nitrotype.com/racer/kingfortnit3,DINO-MITE,League Champion,379,100,87.08236432372387,6504,926590.7666100899,99.25009176335425,MEYBO
kamryn234t54345,https://www.nitrotype.com/racer/kamryn234t54345,༺Survivor༻,Pit Crew,230,280,93.54081360414806,6791,902590.2510258936,90.55624586126592,FASZ
a4ebe577d455c102ed6ef8620230c4d9,https://www.nitrotype.com/racer/a4ebe577d455c102ed6ef8620230c4d9,Silis carpal tunnel,League Champion,303,0,115.35728912995353,5695,889535.9357990283,99.05967325336789,N8TE
nateb3a,https://www.nitrotype.com/racer/nateb3a,Flower,WPM Wonderkid,58,0,99.05370542753472,6177,874280.2124319539,94.65724398974471,TWO
dodgers_all_day,https://www.nitrotype.com/racer/dodgers_all_day,10k Nightmare_,Tilted Typist,58,0,173.46701142714153,4677,873296.6698897772,99.9935952177626,4CU
alanchang321,https://www.nitrotype.com/racer/alanchang321,alanchang321,Big Spender,77,0,87.31713467588936,6371,846723.5968204285,92.5129494031979,LXW
givemegoldasap,https://www.nitrotype.com/racer/givemegoldasap,El1te Stxr,NITRO.EXE,77,240,117.9357146231349,5537,815763.1478582679,92.67876504028251,NCT
lorelaigilmoree,https://www.nitrotype.com/racer/lorelaigilmoree,No One,Keyboard Cat,371,340,84.16053914194597,5861,813795.5002737212,97.72592512092491,NTPD1
nileshgawli,https://www.nitrotype.com/racer/nileshgawli,nileshgawli,♪ So Delightful ♪,198,200,89.25934999183407,5703,801260.8681915738,97.1433668475029,NTPD1
glombara,https://www.nitrotype.com/racer/glombara,kardinal,Legendary Lapper,155,120,87.62854943842419,5601,751614.32189733,93.30984733166189,PSR
emacisgoofy,https://www.nitrotype.com/racer/emacisgoofy,Emacisgoofy,Millionaire,51,0,129.76406552039882,4527,746420.3770842247,99.99992159636082,DIV1
smalltownfame,https://www.nitrotype.com/racer/smalltownfame,summrs,"Peace, Love, Nitros",87,280,105.92971640927712,5035,742956.9737932646,96.46561118222277,TVX
donp1,https://www.nitrotype.com/racer/donp1,L2trappy1,Nitro Rich,77,0,99.56551665989592,5064,725932.8291076001,95.70638577768581,N8TE
night_mare456777,https://www.nitrotype.com/racer/night_mare456777,Prime Nightmare_,Tilted Typist,58,0,170.85592803922947,3896,722256.8952501271,99.97640557617231,4CU
aquaberserker,https://www.nitrotype.com/racer/aquaberserker,Ouranos,Yo,160,0,126.71619170662625,4572,707489.0587707926,94.72679502764598,S0RC
fb806a1ca1f4ee5741e9971d4f316ca7,https://www.nitrotype.com/racer/fb806a1ca1f4ee5741e9971d4f316ca7,AllMight,Champion Chaser,230,20,101.58140650101103,4824,704486.4673585368,96.84802959362582,SPRME
racer2395,https://www.nitrotype.com/racer/racer2395,Mamba Typer,Keyboard Cat,260,0,134.9839141356474,4225,697773.5262566358,98.6038375991821,PR2W
big_mike,https://www.nitrotype.com/racer/big_mike,๖ۣۜǤнσsτ༻_,Unstoppable,110,40,83.46028320377019,5313,697150.401458352,92.58154944472707,NCT
stonksfish,https://www.nitrotype.com/racer/stonksfish,v o x e l,Original Gangster,209,320,101.08200662332884,4790,682882.0003766621,94.70117031273055,VXL
c01882935ad425c080b8856df28ca1a8,https://www.nitrotype.com/racer/c01882935ad425c080b8856df28ca1a8,GlowingSilverTermite,Insert Title Here,371,300,62.44420610064782,5374,670960.951212861,95.14645018385282,BEEHVE
cocomelon_cool,https://www.nitrotype.com/racer/cocomelon_cool,Dmitry 20k,Filthy Rich,262,160,145.65864842733973,4034,667492.6862871301,95.73994768287186,B0MBA
highambitions,https://www.nitrotype.com/racer/highambitions,navye_,I Have Fans!,58,0,67.05200988455935,5379,658808.0322416434,91.72579530230502,RFTP
miki80,https://www.nitrotype.com/racer/miki80,miki80,Keyboard Cat,207,280,86.10625367574985,4697,637690.2647108944,94.90560711065778,ZER0SE
futureneuromillion,https://www.nitrotype.com/racer/futureneuromillion,Future Neuromillion,League Champion,331,0,92.96091007291385,4626,633200.795190686,93.4450160029108,SPRME
dnivs13,https://www.nitrotype.com/racer/dnivs13,DNivs13,Insert Title Here,343,280,55.72184949563515,5176,627060.8057939609,94.74963539134662,SSH
maiisoh,https://www.nitrotype.com/racer/maiisoh,Lyrica,I Hate Words,316,260,90.10232607484815,4328,621082.1474843222,98.9328632892255,NTPD1
swaggyguy229,https://www.nitrotype.com/racer/swaggyguy229,swaggy guy,Encore,163,0,130.58307023734355,3989,611329.9785888763,92.71735717162615,LXW
mrimtoslow,https://www.nitrotype.com/racer/mrimtoslow,20K Races Soon,Spring Vibin',218,0,78.9308429351122,4828,609494.0955686386,90.51815592496936,BEEHVE
honey_theunicorn,https://www.nitrotype.com/racer/honey_theunicorn,ViSibLE road to 20k,League Champion,371,0,87.51354270889597,4425,598150.5008741599,94.0305302917169,PR2W
me_legend_123,https://www.nitrotype.com/racer/me_legend_123,M O O S E,Can-Do Dynamo,58,0,54.07449064257398,5260,595725.0118176084,89.15157549450512,RFTP
kj0jmvfkul,https://www.nitrotype.com/racer/kj0jmvfkul,x                                                 ,2icy4u,121,0,111.18760750266198,3747,583008.0500115119,99.99966850572325,MEYBO
davidstar,https://www.nitrotype.com/racer/davidstar,David Star,League Champion,365,220,74.0131810766721,4280,581054.7226809633,99.09045155498325,NTPD1
wild_capybara,https://www.nitrotype.com/racer/wild_capybara,Prime Nightmare_,Legendary Lapper,58,0,75.92650486768134,4146,571758.4717345238,99.95853589823236,4CU
adc58227318d6f05fb9f5e694e9dd7cc,https://www.nitrotype.com/racer/adc58227318d6f05fb9f5e694e9dd7cc,W1ld-Turtle-YT ,I Have Fans!,293,0,81.29411652102335,4074,539559.9947358525,94.16468633528964,KEYNT
lenatheplugz,https://www.nitrotype.com/racer/lenatheplugz,Deperst,Raw Racing Recruit,89,60,99.0485688913177,3852,533063.6589320031,92.5509891619582,PSR
mycowz,https://www.nitrotype.com/racer/mycowz,12_ 1  2 _122 1 2 22,Shattered,185,0,86.64806069284909,3794,530978.8021846437,97.64743610480907,CAM0
charmtooth,https://www.nitrotype.com/racer/charmtooth,rtx 5070 ti,Holiday Hacker,37,260,82.62675978680389,4057,530537.1362743534,92.53957428862371,LXW
153489,https://www.nitrotype.com/racer/153489,i miss her,For the Win!,50,100,114.17896282905886,3423,523442.4846467957,97.34529456816658,TVX
lacanenjoyer,https://www.nitrotype.com/racer/lacanenjoyer,R1SE UP,Crazy About Typing,162,0,100.2465547153753,3591,522399.72029478586,96.90350675541531,P1RE
ily2thestars,https://www.nitrotype.com/racer/ily2thestars,iiloveyouu X3,Rival Team,105,320,104.42455898295063,3595,517170.55076134513,94.51161889374188,BEEHVE
bobthebuilder120822,https://www.nitrotype.com/racer/bobthebuilder120822,Swifty is the Goat,Keyboard Cat,233,0,80.14299752000375,3989,517165.8085123802,92.55843282327224,TVX
savegeness,https://www.nitrotype.com/racer/savegeness,Jesus is HIM,Operation: Typing,77,320,70.45374890094897,3943,515149.8009823637,96.61482001707566,PR2W
codygraves2027,https://www.nitrotype.com/racer/codygraves2027,codygraves2027,Nitro Rich,209,100,174.01846788163374,2733,511096.2363602525,100.0,CAM0
aesthetic_fishe,https://www.nitrotype.com/racer/aesthetic_fishe,A E S T H E T I C,A E S T H E T I C,371,0,97.95205719492536,3388,504730.7848882036,100.0,CAM0
sanduok,https://www.nitrotype.com/racer/sanduok,ur favorite princess,Not a Bot,58,0,104.31744420736982,3357,493667.6448853966,96.64657566233315,S0RC
allex_crucifix,https://www.nitrotype.com/racer/allex_crucifix,-_-0Alex0-_-,League Champion,371,120,112.29123498670579,3285,491526.4233297025,95.82563284821808,SSH
worksmarternotharder,https://www.nitrotype.com/racer/worksmarternotharder,Serendipity,Spring Vibin',106,0,93.08250423011845,3430,487014.6027578925,96.89200999931651,NTPD1
drey2000,https://www.nitrotype.com/racer/drey2000,synthetic,Mega Winner,154,160,99.92168655150408,3495,484921.3399621974,92.52226213131897,SPRME
cool688,https://www.nitrotype.com/racer/cool688,NitroJoe,Operation: Typing,280,0,122.70199054847488,3110,478004.2800616198,95.2576246341156,T0WER
mrfancypants12,https://www.nitrotype.com/racer/mrfancypants12,2 FAST 4 U 14K,Nitro Rich,48,100,86.46600801068091,3670,476899.1972236321,90.72300497320694,190IQ
david123bad,https://www.nitrotype.com/racer/david123bad,-Hysteria-,Imperator,78,260,81.8992374451882,3843,472668.91188996,87.26151508586793,SPRME
d81e77cf8a7e3c1661cfae51a4460e0c,https://www.nitrotype.com/racer/d81e77cf8a7e3c1661cfae51a4460e0c,HappyBeigeChimpanzee,♪ So Delightful ♪,304,340,99.02894491129786,3175,455067.7124249914,95.86256835753348,190IQ
ha_saahn,https://www.nitrotype.com/racer/ha_saahn,Angel does it again,League Champion,185,340,134.4120115431264,2750,452131.15048085485,98.32860170836346,T0WER
adamlosborne,https://www.nitrotype.com/racer/adamlosborne,Sir Race alot,Pharaoh,302,0,64.87691718654986,3535,446481.61977329926,95.3674234534472,RFTP
enochbaisden5,https://www.nitrotype.com/racer/enochbaisden5,enochbaisden5,Legendary Lapper,58,0,54.886290056161215,3613,445690.19442675734,96.79404456942545,CZBZ
nxtfiregaming,https://www.nitrotype.com/racer/nxtfiregaming,JoinSPRME,April Ace,105,260,116.56918433998925,2910,444851.02966120106,96.57905898942154,SPRME
25tsmith6,https://www.nitrotype.com/racer/25tsmith6,x2                                                ,Hallowampus Fanclub,128,180,97.51051118023356,3225,444650.36081233574,92.68652749449647,TVX
rebelles,https://www.nitrotype.com/racer/rebelles,goofykid 20k,Drift King,77,0,83.97890918860828,3331,438184.679111062,92.64595553948803,LXW
humble4,https://www.nitrotype.com/racer/humble4,HUMBLE,What's Cookin'?,111,60,124.00099613342947,2779,436294.61261451285,96.91141925041984,N8TE
imamismail,https://www.nitrotype.com/racer/imamismail,Commander,League Champion,371,240,166.00454976303317,2366,419493.5989139424,96.88445700112143,190IQ
hadenmp412c_alt,https://www.nitrotype.com/racer/hadenmp412c_alt,gold                                              ,Raw Racing Recruit,107,60,113.23126871132993,2842,412647.83533641556,92.70867705081237,PSR
joeatvcs,https://www.nitrotype.com/racer/joeatvcs,_Eleanor_,Legendary Lapper,227,60,108.78039535832993,2726,411492.27729296807,97.77236360712419,SSH
newaccforgrinding,https://www.nitrotype.com/racer/newaccforgrinding,CAM0 wants allies,Nitro Rich,58,160,136.58104714963267,2474,408634.69733746623,98.1467409658899,CAM0
gfxhallao,https://www.nitrotype.com/racer/gfxhallao,r2 5k races,Novice Navigator,51,0,129.10790160268357,2541,404824.0304433879,96.81737546424401,TWO
carcarcar76,https://www.nitrotype.com/racer/carcarcar76,Enzo 20k,Sp3llchekcer,77,0,71.46870758558286,3122,402236.9201016988,94.92033280650926,NHS
rainbowspyro2022,https://www.nitrotype.com/racer/rainbowspyro2022,Rainbow,Nitro Rich,290,200,131.67531396094967,2514,401302.63233133015,96.25506284259903,PSR
blitz_error_error,https://www.nitrotype.com/racer/blitz_error_error,UnpretentiousCrimsonKoi,Nitro Rich,68,20,71.72242868684357,3188,391401.76602539996,90.3668150785349,P1RE
2929126264,https://www.nitrotype.com/racer/2929126264,Thunderbolt,Aquarian Conqueror,110,0,137.20683949255377,2372,389405.87796230364,97.3691635030457,S0RC
e7b09051c0bfdfd073b88deb146aa17f,https://www.nitrotype.com/racer/e7b09051c0bfdfd073b88deb146aa17f,F-35 Lightning,Keyboard Cat,58,160,58.79306394098943,3032,387347.19386228005,98.72987346029343,SK4P
reality1356,https://www.nitrotype.com/racer/reality1356,GoldenHour,♪ So Delightful ♪,371,40,114.81903092222592,2514,386519.6138294149,97.67316966069755,RL
56970d407de5bebc2738ad974b9002f4,https://www.nitrotype.com/racer/56970d407de5bebc2738ad974b9002f4,LukTzu3 - 40K,A E S T H E T I C,371,0,138.22356175272412,2397,383718.22984707635,94.66087951647872,NS7
coojay,https://www.nitrotype.com/racer/coojay,coojay,Auto Avenger,325,0,89.8736904276413,2804,378053.8185180777,93.02438676340257,NTPD1
dhxchung,https://www.nitrotype.com/racer/dhxchung,_Just a little Kid_,Insert Title Here,58,140,120.47313004239025,2501,375955.0403778521,93.81247493435639,PSR
darcy2023,https://www.nitrotype.com/racer/darcy2023,ZeusPoseidonHades,Nitro Dog,205,120,92.9501113905857,2730,370800.8545609505,92.7287504383792,FAM3
geloxd,https://www.nitrotype.com/racer/geloxd,GeloXD,Trailblazer,106,0,111.9290419694738,2441,370256.793048738,97.25444058055514,SSH
nicasio567,https://www.nitrotype.com/racer/nicasio567,Sergio Ramos 161k,Sea Student,316,200,126.6054091886217,2266,357108.32974032924,96.50430722672724,PR2W
xx_l1am_xx,https://www.nitrotype.com/racer/xx_l1am_xx,Wildabrine,My Popsicle Melted,165,280,90.70512514898688,2636,354006.70132668014,92.39391813049923,PR2W
santino999,https://www.nitrotype.com/racer/santino999,Xmasss,Golden Student,134,0,89.2947663382446,2613,353996.44596313447,93.65886940360453,S0RC
moilyn,https://www.nitrotype.com/racer/moilyn,✨꧁⚽WF⚽꧂✨,League Champion,313,260,74.08047794763661,2632,353862.6791605611,98.10717470919752,PR2W
frozenice13,https://www.nitrotype.com/racer/frozenice13,L U I G I,Boo!,294,120,60.21573184732996,2823,353260.42301688617,96.17906549774828,CAM0
cr4zy4rm1d1lo,https://www.nitrotype.com/racer/cr4zy4rm1d1lo,Cr4zy-Typer-YT,Not a Bot,371,0,79.6479578840112,2666,352497.54866268113,94.56148842128155,CZBZ
7f39ffb7462e686ace159c4f32d1cbe1,https://www.nitrotype.com/racer/7f39ffb7462e686ace159c4f32d1cbe1,FaintTurquoiseCapybara,Keyboard Cat,56,320,68.99217805485557,2711,348513.0716196389,95.58283296597502,RZ
fc7744a52fe2bc52a1767dcd1eedab71,https://www.nitrotype.com/racer/fc7744a52fe2bc52a1767dcd1eedab71,PLS GOLD,Nitro Rich,58,0,111.09445938497002,2281,347872.8526670573,98.04669809703721,N8TE
onitroo,https://www.nitrotype.com/racer/onitroo,-DR-N1TRO-,April Ace,293,0,83.34564143353168,2547,347614.91965719225,96.33473839065879,PSR
lava_racer,https://www.nitrotype.com/racer/lava_racer,Sapphire,"Peace, Love, Nitros",316,180,95.47200227585226,2464,345025.7162551207,94.78168454509337,PSR
arlan2000,https://www.nitrotype.com/racer/arlan2000,Arlz 175k,Nitro Dog,129,200,94.85764870109973,2366,344360.4623121737,98.72249883706907,NTPD1
iamzinnia,https://www.nitrotype.com/racer/iamzinnia,Faucet,Filthy Rich,379,0,125.5914039706824,2127,342922.1679926621,99.03418594215314,CAM0
gl0rytotheking,https://www.nitrotype.com/racer/gl0rytotheking,zach nt,3-2-1 GO!,69,40,90.88293443492516,2419,339321.7808585945,96.44675545179604,BEEHVE
fstmario,https://www.nitrotype.com/racer/fstmario,Mario,California Roll,209,220,137.530868909712,2077,339150.382812011,96.75475405468413,NTPD1
